YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,품목명_x,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비,주산지,지역 이름,품목코드 ,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202202하순,,사과(후지),,,26867.0,,27189.0,33901.0,21953.0,2022,하순,2022-02-21,사과-후지,사과,2,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,33.85771812080525,0.32354595743350933,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203상순,,사과(후지),,,27734.0,,26907.0,33066.0,21692.6666666666,2022,상순,2022-03-01,사과-후지,사과,3,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,33.92751677852337,0.3172267424861114,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203중순,,사과(후지),,,27178.0,,26163.0,32917.0,21666.0,2022,중순,2022-03-11,사과-후지,사과,3,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,43.51006711409383,0.31663593830538034,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
202203하순,,사과(후지),,,27165.0,,26867.0,33668.0,21859.6666666666,2022,하순,2022-03-21,사과-후지,사과,3,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,63.94496644295288,0.3196959077989331,,,,,,,,,,,411.0,5.0,후지,상품,개,10.0
