시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
201807중순,양파,양파,12키로,중,4523.55555555555,4523.55555555555
201807하순,양파,양파,12키로,중,3455.88888888888,3455.88888888888
201808상순,양파,양파,12키로,중,5668.625,5668.625
201808중순,양파,양파,12키로,중,5570.75,5570.75
201808하순,양파,양파,12키로,중,5230.0,5230.0
201809상순,양파,양파,12키로,중,6574.375,6574.375
201809중순,양파,양파,12키로,중,5241.22222222222,5241.22222222222
201809하순,양파,양파,12키로,중,4405.2,4405.2
201810상순,양파,양파,12키로,중,4262.66666666666,4262.66666666666
201810중순,양파,양파,12키로,중,5088.33333333333,5088.33333333333
201810하순,양파,양파,12키로,중,4749.44444444444,4749.44444444444
201811상순,양파,양파,12키로,중,5558.33333333333,5558.33333333333
201811중순,양파,양파,12키로,중,5034.75,5034.75
201811하순,양파,양파,12키로,중,4725.66666666666,4725.66666666666
201812상순,양파,양파,12키로,중,4547.0,4547.0
201812중순,양파,양파,12키로,중,3876.22222222222,3876.22222222222
201812하순,양파,양파,12키로,중,3905.11111111111,3905.11111111111
201901상순,양파,양파,12키로,중,5282.57142857142,5282.57142857142
201901중순,양파,양파,12키로,중,3754.875,3754.875
201901하순,양파,양파,12키로,중,4140.6,4140.6
201902상순,양파,양파,12키로,중,3707.4,3707.4
201902중순,양파,양파,12키로,중,4297.0,4297.0
201902하순,양파,양파,12키로,중,3911.14285714285,3911.14285714285
201903상순,양파,양파,12키로,중,4950.625,4950.625
201903중순,양파,양파,12키로,중,5606.88888888888,5606.88888888888
201903하순,양파,양파,12키로,중,6432.66666666666,6432.66666666666
201904상순,양파,양파,12키로,중,8289.11111111111,8289.11111111111
201904중순,양파,양파,12키로,중,11149.4444444444,11149.4444444444
201904하순,양파,양파,12키로,중,8149.75,8149.75
201905상순,양파,양파,12키로,중,8225.44444444444,8225.44444444444
201905중순,양파,양파,12키로,중,5475.875,5475.875
201905하순,양파,양파,12키로,중,5549.9,5549.9
201906상순,양파,양파,12키로,중,5182.25,5182.25
201906중순,양파,양파,12키로,중,4452.33333333333,4452.33333333333
201906하순,양파,양파,12키로,중,4705.375,4705.375
201907상순,양파,양파,12키로,중,3943.77777777777,3943.77777777777
201907중순,양파,양파,12키로,중,3916.0,3916.0
201907하순,양파,양파,12키로,중,3546.88888888888,3546.88888888888
201908상순,양파,양파,12키로,중,4975.5,4975.5
201908중순,양파,양파,12키로,중,5384.875,5384.875
201908하순,양파,양파,12키로,중,4689.8,4689.8
201909상순,양파,양파,12키로,중,5532.375,5532.375
201909중순,양파,양파,12키로,중,6187.28571428571,6187.28571428571
201909하순,양파,양파,12키로,중,4649.25,4649.25
201910상순,양파,양파,12키로,중,4245.33333333333,4245.33333333333
201910중순,양파,양파,12키로,중,5683.0,5683.0
201910하순,양파,양파,12키로,중,5964.0,5964.0
201911상순,양파,양파,12키로,중,5477.375,5477.375
201911중순,양파,양파,12키로,중,6624.11111111111,6624.11111111111
201911하순,양파,양파,12키로,중,7327.55555555555,7327.55555555555
201912상순,양파,양파,12키로,중,8080.875,8080.875
201912중순,양파,양파,12키로,중,8010.22222222222,8010.22222222222
201912하순,양파,양파,12키로,중,8679.77777777777,8679.77777777777
202001상순,양파,양파,12키로,중,10867.0,10867.0
202001중순,양파,양파,12키로,중,10373.375,10373.375
202001하순,양파,양파,12키로,중,10718.25,10718.25
202002상순,양파,양파,12키로,중,10778.75,10778.75
202002중순,양파,양파,12키로,중,10970.6666666666,10970.6666666666
202002하순,양파,양파,12키로,중,17597.125,17597.125
202003상순,양파,양파,12키로,중,12888.125,12888.125
202003중순,양파,양파,12키로,중,12391.1111111111,12391.1111111111
202003하순,양파,양파,12키로,중,12720.2222222222,12720.2222222222
202004상순,양파,양파,12키로,중,11156.3333333333,11156.3333333333
202004중순,양파,양파,12키로,중,11169.0,11169.0
202004하순,양파,양파,12키로,중,10593.0,10593.0
202005상순,양파,양파,12키로,중,10002.25,10002.25
202005중순,양파,양파,12키로,중,11122.0,11122.0
202005하순,양파,양파,12키로,중,8745.66666666666,8745.66666666666
202006상순,양파,양파,12키로,중,7106.55555555555,7106.55555555555
202006중순,양파,양파,12키로,중,8280.44444444444,8280.44444444444
202006하순,양파,양파,12키로,중,8321.375,8321.375
202007상순,양파,양파,12키로,중,6620.44444444444,6620.44444444444
202007중순,양파,양파,12키로,중,8986.25,8986.25
202007하순,양파,양파,12키로,중,9810.6,9810.6
202008상순,양파,양파,12키로,중,10553.4285714285,10553.4285714285
202008중순,양파,양파,12키로,중,11880.1111111111,11880.1111111111
202008하순,양파,양파,12키로,중,11794.4444444444,11794.4444444444
202009상순,양파,양파,12키로,중,13776.1111111111,13776.1111111111
202009중순,양파,양파,12키로,중,12692.625,12692.625
202009하순,양파,양파,12키로,중,12624.2222222222,12624.2222222222
202010상순,양파,양파,12키로,중,14944.1666666666,14944.1666666666
202010중순,양파,양파,12키로,중,13702.0,13702.0
202010하순,양파,양파,12키로,중,14549.1,14549.1
202011상순,양파,양파,12키로,중,15623.625,15623.625
202011중순,양파,양파,12키로,중,15818.5555555555,15818.5555555555
202011하순,양파,양파,12키로,중,16175.25,16175.25
202012상순,양파,양파,12키로,중,16217.6666666666,16217.6666666666
202012중순,양파,양파,12키로,중,15818.125,15818.125
202012하순,양파,양파,12키로,중,17781.7,17781.7
202101상순,양파,양파,12키로,중,18089.0,18089.0
202101중순,양파,양파,12키로,중,19957.0,19957.0
202101하순,양파,양파,12키로,중,20781.4444444444,20781.4444444444
202102상순,양파,양파,12키로,중,21219.8888888888,21219.8888888888
202102중순,양파,양파,12키로,중,24123.1428571428,24123.1428571428
202102하순,양파,양파,12키로,중,23503.0,23503.0
202103상순,양파,양파,12키로,중,19237.1111111111,19237.1111111111
202103중순,양파,양파,12키로,중,23105.5555555555,23105.5555555555
202103하순,양파,양파,12키로,중,14810.3333333333,14810.3333333333
202104상순,양파,양파,12키로,중,12158.7777777777,12158.7777777777
202104중순,양파,양파,12키로,중,8455.875,8455.875
202104하순,양파,양파,12키로,중,7254.66666666666,7254.66666666666
202105상순,양파,양파,12키로,중,7053.0,7053.0
202105중순,양파,양파,12키로,중,6064.11111111111,6064.11111111111
202105하순,양파,양파,12키로,중,6803.0,6803.0
202106상순,양파,양파,12키로,중,6738.66666666666,6738.66666666666
202106중순,양파,양파,12키로,중,8314.0,8314.0
202106하순,양파,양파,12키로,중,7457.55555555555,7457.55555555555
202107상순,양파,양파,12키로,중,6755.55555555555,6755.55555555555
202107중순,양파,양파,12키로,중,6494.25,6494.25
202107하순,양파,양파,12키로,중,7520.4,7520.4
202108상순,양파,양파,12키로,중,9797.57142857143,9797.57142857143
202108중순,양파,양파,12키로,중,8891.66666666666,8891.66666666666
202108하순,양파,양파,12키로,중,9585.33333333333,9585.33333333333
202109상순,양파,양파,12키로,중,11135.6666666666,11135.6666666666
202109중순,양파,양파,12키로,중,9837.57142857143,9837.57142857143
202109하순,양파,양파,12키로,중,7720.16666666666,7720.16666666666
202110상순,양파,양파,12키로,중,9298.375,9298.375
202110중순,양파,양파,12키로,중,10520.4444444444,10520.4444444444
202110하순,양파,양파,12키로,중,10687.6666666666,10687.6666666666
202111상순,양파,양파,12키로,중,9730.33333333333,9730.33333333333
202111중순,양파,양파,12키로,중,10449.8888888888,10449.8888888888
202111하순,양파,양파,12키로,중,10120.5,10120.5
202112상순,양파,양파,12키로,중,8560.44444444444,8560.44444444444
202112중순,양파,양파,12키로,중,6835.5,6835.5
202112하순,양파,양파,12키로,중,7724.5,7724.5
201801상순,양파,양파,12키로,특,16150.5714285714,16150.5714285714
201801중순,양파,양파,12키로,특,14727.0,14727.0
201801하순,양파,양파,12키로,특,14303.3333333333,14303.3333333333
201802상순,양파,양파,12키로,특,13821.0,13821.0
201802중순,양파,양파,12키로,특,15634.5,15634.5
201802하순,양파,양파,12키로,특,13252.0,13252.0
201803상순,양파,양파,12키로,특,12655.0,12655.0
201803중순,양파,양파,12키로,특,10235.625,10235.625
201803하순,양파,양파,12키로,특,11357.3,11357.3
201804상순,양파,양파,12키로,특,11461.125,11461.125
201804중순,양파,양파,12키로,특,12050.7777777777,12050.7777777777
201804하순,양파,양파,12키로,특,12501.75,12501.75
201805상순,양파,양파,12키로,특,11054.1111111111,11054.1111111111
201805중순,양파,양파,12키로,특,7548.375,7548.375
201805하순,양파,양파,12키로,특,7568.4,7568.4
201806상순,양파,양파,12키로,특,9908.0,9908.0
201806중순,양파,양파,12키로,특,12044.7777777777,12044.7777777777
201806하순,양파,양파,12키로,특,9617.0,9617.0
201807상순,양파,양파,12키로,특,11625.25,11625.25
201807중순,양파,양파,12키로,특,11519.2222222222,11519.2222222222
201807하순,양파,양파,12키로,특,13949.5555555555,13949.5555555555
201808상순,양파,양파,12키로,특,13563.375,13563.375
201808중순,양파,양파,12키로,특,13164.75,13164.75
201808하순,양파,양파,12키로,특,13304.6,13304.6
201809상순,양파,양파,12키로,특,11784.875,11784.875
201809중순,양파,양파,12키로,특,12277.5555555555,12277.5555555555
201809하순,양파,양파,12키로,특,12603.8,12603.8
201810상순,양파,양파,12키로,특,12295.3333333333,12295.3333333333
201810중순,양파,양파,12키로,특,10645.5555555555,10645.5555555555
201810하순,양파,양파,12키로,특,11217.4444444444,11217.4444444444
201811상순,양파,양파,12키로,특,10917.6666666666,10917.6666666666
201811중순,양파,양파,12키로,특,11297.0,11297.0
201811하순,양파,양파,12키로,특,11694.6666666666,11694.6666666666
201812상순,양파,양파,12키로,특,11755.75,11755.75
201812중순,양파,양파,12키로,특,11341.8888888888,11341.8888888888
201812하순,양파,양파,12키로,특,11021.6666666666,11021.6666666666
201901상순,양파,양파,12키로,특,11514.0,11514.0
201901중순,양파,양파,12키로,특,9130.5,9130.5
201901하순,양파,양파,12키로,특,11727.3,11727.3
201902상순,양파,양파,12키로,특,11919.8,11919.8
201902중순,양파,양파,12키로,특,11099.4444444444,11099.4444444444
201902하순,양파,양파,12키로,특,12338.8571428571,12338.8571428571
201903상순,양파,양파,12키로,특,13075.75,13075.75
201903중순,양파,양파,12키로,특,12322.4444444444,12322.4444444444
201903하순,양파,양파,12키로,특,12662.7777777777,12662.7777777777
201904상순,양파,양파,12키로,특,14263.3333333333,14263.3333333333
201904중순,양파,양파,12키로,특,13359.4444444444,13359.4444444444
201904하순,양파,양파,12키로,특,10393.125,10393.125
201905상순,양파,양파,12키로,특,11120.6666666666,11120.6666666666
201905중순,양파,양파,12키로,특,8697.875,8697.875
201905하순,양파,양파,12키로,특,8555.2,8555.2
201906상순,양파,양파,12키로,특,6366.75,6366.75
201906중순,양파,양파,12키로,특,5625.55555555555,5625.55555555555
201906하순,양파,양파,12키로,특,6577.75,6577.75
201907상순,양파,양파,12키로,특,5823.77777777777,5823.77777777777
201907중순,양파,양파,12키로,특,6758.66666666666,6758.66666666666
201907하순,양파,양파,12키로,특,6783.0,6783.0
201908상순,양파,양파,12키로,특,7222.375,7222.375
201908중순,양파,양파,12키로,특,6775.625,6775.625
201908하순,양파,양파,12키로,특,6283.1,6283.1
201909상순,양파,양파,12키로,특,6598.625,6598.625
201909중순,양파,양파,12키로,특,7103.85714285714,7103.85714285714
201909하순,양파,양파,12키로,특,6852.0,6852.0
201910상순,양파,양파,12키로,특,6176.77777777777,6176.77777777777
201910중순,양파,양파,12키로,특,6634.375,6634.375
201910하순,양파,양파,12키로,특,7019.4,7019.4
201911상순,양파,양파,12키로,특,7435.75,7435.75
201911중순,양파,양파,12키로,특,7841.55555555555,7841.55555555555
201911하순,양파,양파,12키로,특,8586.66666666666,8586.66666666666
201912상순,양파,양파,12키로,특,10091.875,10091.875
201912중순,양파,양파,12키로,특,10252.0,10252.0
201912하순,양파,양파,12키로,특,11264.4444444444,11264.4444444444
202001상순,양파,양파,12키로,특,12824.2857142857,12824.2857142857
202001중순,양파,양파,12키로,특,12698.0,12698.0
202001하순,양파,양파,12키로,특,13881.875,13881.875
202002상순,양파,양파,12키로,특,12809.0,12809.0
202002중순,양파,양파,12키로,특,14262.8888888888,14262.8888888888
202002하순,양파,양파,12키로,특,20771.625,20771.625
202003상순,양파,양파,12키로,특,16862.875,16862.875
202003중순,양파,양파,12키로,특,19030.5555555555,19030.5555555555
202003하순,양파,양파,12키로,특,19902.5555555555,19902.5555555555
202004상순,양파,양파,12키로,특,17524.1111111111,17524.1111111111
202004중순,양파,양파,12키로,특,13694.75,13694.75
202004하순,양파,양파,12키로,특,13135.0,13135.0
202005상순,양파,양파,12키로,특,13066.75,13066.75
202005중순,양파,양파,12키로,특,16869.0,16869.0
202005하순,양파,양파,12키로,특,15836.3333333333,15836.3333333333
202006상순,양파,양파,12키로,특,10213.3333333333,10213.3333333333
202006중순,양파,양파,12키로,특,10423.8888888888,10423.8888888888
202006하순,양파,양파,12키로,특,10936.75,10936.75
202007상순,양파,양파,12키로,특,9095.66666666666,9095.66666666666
202007중순,양파,양파,12키로,특,10975.375,10975.375
202007하순,양파,양파,12키로,특,11942.0,11942.0
202008상순,양파,양파,12키로,특,13064.2857142857,13064.2857142857
202008중순,양파,양파,12키로,특,14133.1111111111,14133.1111111111
202008하순,양파,양파,12키로,특,15158.7777777777,15158.7777777777
