시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원),year
202109하순,양파,양파,15키로,하,1448.7715839790217,10801.3333333333,2021
202110상순,양파,양파,15키로,하,695.335648148148,12154.375,2021
202110중순,양파,양파,15키로,하,1181.1959930921744,12084.7777777777,2021
202110하순,양파,양파,15키로,하,1425.2854576694874,13085.1111111111,2021
202111상순,양파,양파,15키로,하,9776.986111111064,12361.6666666666,2021
202111중순,양파,양파,15키로,하,877.1900461680118,11928.8888888888,2021
202111하순,양파,양파,15키로,하,859.1639246971881,10546.25,2021
202112상순,양파,양파,15키로,하,8330.24305555554,10230.7777777777,2021
202112중순,양파,양파,15키로,하,11003.018055555553,8103.75,2021
202112하순,양파,양파,15키로,하,840.597222222222,8086.6,2021
201801상순,양파,양파(햇),12키로,상,1149.125,1792.8296905693237,2018
201801중순,양파,양파(햇),12키로,상,1125.01388888888,1631.1495195810733,2018
201801하순,양파,양파(햇),12키로,상,1180.73333333333,1623.664786965342,2018
201802상순,양파,양파(햇),12키로,상,1192.2037037037,1638.286125098387,2018
201802중순,양파,양파(햇),12키로,상,1133.85648148148,1720.3570885475908,2018
201802하순,양파,양파(햇),12키로,상,1227.75396825396,1444.6031272781172,2018
201803상순,양파,양파(햇),12키로,상,1242.89814814814,1377.0167377447335,2018
201803중순,양파,양파(햇),12키로,상,1173.18518518518,1057.6318829009251,2018
201803하순,양파,양파(햇),12키로,상,1234.45555555555,1008.872331180442,2018
201804상순,양파,양파(햇),12키로,상,1276.02777777777,1013.963689994629,2018
201804중순,양파,양파(햇),12키로,상,1062.51388888888,1190.2465494499406,2018
201804하순,양파,양파(햇),12키로,상,812.444444444444,1495.0970979353017,2018
201805상순,양파,양파(햇),12키로,상,796.217592592592,1309.480080653978,2018
201805중순,양파,양파(햇),12키로,상,769.962962962962,928.1938761248632,2018
201805하순,양파,양파(햇),12키로,상,738.074074074074,866.9409131603363,2018
201806상순,양파,양파(햇),12키로,상,828.569444444444,1064.0939921650856,2018
201806중순,양파,양파(햇),12키로,상,911.421296296296,1162.2223180282615,2018
201806하순,양파,양파(햇),12키로,상,863.939814814814,1032.0227832244364,2018
201807상순,양파,양파(햇),12키로,상,904.180555555555,1092.488108628821,2018
201807중순,양파,양파(햇),12키로,상,878.629629629629,1116.4436045878792,2018
201807하순,양파,양파(햇),12키로,상,921.111111111111,1252.0391094169972,2018
201808상순,양파,양파(햇),12키로,상,995.268518518518,1426.951218422337,2018
201808중순,양파,양파(햇),12키로,상,990.555555555555,1258.9363775541656,2018
201808하순,양파,양파(햇),12키로,상,975.196296296296,1268.7666164954037,2018
201809상순,양파,양파(햇),12키로,상,996.134259259259,1237.3960133402977,2018
201809중순,양파,양파(햇),12키로,상,1024.30793650793,1197.3831549672632,2018
201809하순,양파,양파(햇),12키로,상,1012.33333333333,1124.1720261724925,2018
201810상순,양파,양파(햇),12키로,상,1048.71574074074,1265.6160662548284,2018
201810중순,양파,양파(햇),12키로,상,1019.03703703703,1109.1329355213554,2018
201810하순,양파,양파(햇),12키로,상,1011.81481481481,1118.184240079909,2018
201811상순,양파,양파(햇),12키로,상,1054.29166666666,1134.3721501557866,2018
201811중순,양파,양파(햇),12키로,상,1036.49074074074,1127.344334356717,2018
201811하순,양파,양파(햇),12키로,상,1022.22222222222,1060.917332392131,2018
201812상순,양파,양파(햇),12키로,상,1005.04166666666,1016.3135479088692,2018
201812중순,양파,양파(햇),12키로,상,977.138888888889,1089.811881559824,2018
201812하순,양파,양파(햇),12키로,상,983.333333333333,1018.2717628374028,2018
201901상순,양파,양파(햇),12키로,상,1056.36309523809,1130.8411467290964,2019
201901중순,양파,양파(햇),12키로,상,996.013888888888,912.7239781894488,2019
201901하순,양파,양파(햇),12키로,상,1019.64814814814,900.152238348264,2019
201902상순,양파,양파(햇),12키로,상,1052.62962962962,956.2355139014624,2019
201902중순,양파,양파(햇),12키로,상,1033.76388888888,1010.9610937708773,2019
201902하순,양파,양파(햇),12키로,상,1031.65873015873,929.648550071773,2019
201903상순,양파,양파(햇),12키로,상,995.898148148148,1047.0575222868447,2019
201903중순,양파,양파(햇),12키로,상,892.310185185185,1045.4256765130665,2019
201903하순,양파,양파(햇),12키로,상,909.922222222222,1194.4240746308124,2019
201904상순,양파,양파(햇),12키로,상,944.777777777777,1575.6232473853158,2019
201904중순,양파,양파(햇),12키로,상,834.069444444444,1525.318881665667,2019
201904하순,양파,양파(햇),12키로,상,812.444444444444,1142.4225893064245,2019
201905상순,양파,양파(햇),12키로,상,753.513888888888,1136.8090398446273,2019
201905중순,양파,양파(햇),12키로,상,636.166666666666,765.4662155637321,2019
201905하순,양파,양파(햇),12키로,상,600.318518518518,780.9361134991465,2019
201906상순,양파,양파(햇),12키로,상,722.194444444444,727.6726674430362,2019
201906중순,양파,양파(햇),12키로,상,807.606481481481,622.9734425974458,2019
201906하순,양파,양파(햇),12키로,상,804.407407407407,704.369909793488,2019
201907상순,양파,양파(햇),12키로,상,853.75,610.7889941532372,2019
201907중순,양파,양파(햇),12키로,상,858.444444444444,646.9942123874573,2019
201907하순,양파,양파(햇),12키로,상,917.148148148148,668.4040289394222,2019
201908상순,양파,양파(햇),12키로,상,1016.70833333333,843.4031697193641,2019
201908중순,양파,양파(햇),12키로,상,949.597222222222,786.8107582847468,2019
201908하순,양파,양파(햇),12키로,상,942.829629629629,741.7718149284772,2019
201909상순,양파,양파(햇),12키로,상,960.425925925926,776.4322191635194,2019
201909중순,양파,양파(햇),12키로,상,963.466666666666,844.158481191797,2019
201909하순,양파,양파(햇),12키로,상,935.199999999999,773.886539756426,2019
201910상순,양파,양파(햇),12키로,상,1016.27129629629,704.7833107228436,2019
201910중순,양파,양파(햇),12키로,상,947.703703703703,798.9516908416543,2019
201910하순,양파,양파(햇),12키로,상,933.074074074074,818.6904973212718,2019
201911상순,양파,양파(햇),12키로,상,979.703703703703,829.6956652196297,2019
201911중순,양파,양파(햇),12키로,상,975.958333333333,903.2157568142352,2019
201911하순,양파,양파(햇),12키로,상,952.703703703703,1004.8688695487728,2019
201912상순,양파,양파(햇),12키로,상,935.5,1255.803233668512,2019
201912중순,양파,양파(햇),12키로,상,949.472222222222,1140.4643743778909,2019
201912하순,양파,양파(햇),12키로,상,933.925925925926,1228.366466725393,2019
202001상순,양파,양파(햇),12키로,상,1032.5238095238,1462.283010632876,2020
202001중순,양파,양파(햇),12키로,상,940.097222222222,1407.1732476441491,2020
202001하순,양파,양파(햇),12키로,상,964.625925925925,1456.5202638431924,2020
202002상순,양파,양파(햇),12키로,상,1003.76296296296,1455.9327993646325,2020
202002중순,양파,양파(햇),12키로,상,1017.09722222222,1589.7223948707567,2020
202002하순,양파,양파(햇),12키로,상,1031.65873015873,2333.996373319039,2020
202003상순,양파,양파(햇),12키로,상,995.898148148148,1773.3594392799073,2020
202003중순,양파,양파(햇),12키로,상,892.310185185185,1707.9115447795853,2020
202003하순,양파,양파(햇),12키로,상,949.403703703703,1760.6528001880763,2020
202004상순,양파,양파(햇),12키로,상,1064.28703703703,1694.334587941748,2020
202004중순,양파,양파(햇),12키로,상,923.0,1544.8357571200518,2020
202004하순,양파,양파(햇),12키로,상,812.444444444444,1425.4064044231593,2020
202005상순,양파,양파(햇),12키로,상,788.810185185185,1341.3772260454243,2020
202005중순,양파,양파(햇),12키로,상,636.166666666666,1338.7227569200784,2020
202005하순,양파,양파(햇),12키로,상,600.318518518518,1110.6995074641825,2020
202006상순,양파,양파(햇),12키로,상,722.194444444444,960.8307916004204,2020
202006중순,양파,양파(햇),12키로,상,807.606481481481,1094.5115973883044,2020
202006하순,양파,양파(햇),12키로,상,804.407407407407,9058.75,2020
202007상순,양파,양파(햇),12키로,상,853.75,7912.55555555555,2020
202007중순,양파,양파(햇),12키로,상,858.444444444444,10133.25,2020
202007하순,양파,양파(햇),12키로,상,917.148148148147,10968.7,2020
202008상순,양파,양파(햇),12키로,상,1016.70833333333,10981.4285714285,2020
202008중순,양파,양파(햇),12키로,상,949.597222222222,12613.2222222222,2020
202008하순,양파,양파(햇),12키로,상,942.829629629629,12924.2222222222,2020
202009상순,양파,양파(햇),12키로,상,960.425925925926,14916.5555555555,2020
202009중순,양파,양파(햇),12키로,상,963.466666666666,13472.375,2020
202009하순,양파,양파(햇),12키로,상,935.199999999999,13284.7777777777,2020
202010상순,양파,양파(햇),12키로,상,1016.27129629629,15835.6666666666,2020
202010중순,양파,양파(햇),12키로,상,947.703703703703,14230.0,2020
202010하순,양파,양파(햇),12키로,상,933.074074074073,14753.1,2020
202011상순,양파,양파(햇),12키로,상,979.703703703703,16382.25,2020
202011중순,양파,양파(햇),12키로,상,975.958333333333,16039.2222222222,2020
202011하순,양파,양파(햇),12키로,상,952.703703703703,16830.25,2020
202012상순,양파,양파(햇),12키로,상,986.458333333333,16166.0,2020
202012중순,양파,양파(햇),12키로,상,960.249999999999,16166.0,2020
202012하순,양파,양파(햇),12키로,상,978.629629629629,18308.5,2020
202101상순,양파,양파(햇),12키로,상,1103.04761904761,20280.5,2021
202101중순,양파,양파(햇),12키로,상,1045.30555555555,21060.1111111111,2021
202101하순,양파,양파(햇),12키로,상,1083.00925925925,21219.2222222222,2021
202102상순,양파,양파(햇),12키로,상,1110.08796296296,21958.5555555555,2021
202102중순,양파,양파(햇),12키로,상,1139.68981481481,25187.1428571428,2021
202102하순,양파,양파(햇),12키로,상,1254.67261904761,25227.0,2021
202103상순,양파,양파(햇),12키로,상,1127.48148148148,20945.7777777777,2021
202103중순,양파,양파(햇),12키로,상,1032.5324074074,25341.0,2021
202103하순,양파,양파(햇),12키로,상,1092.47777777777,19827.5555555555,2021
202104상순,양파,양파(햇),12키로,상,1150.69444444444,14940.0,2021
202104중순,양파,양파(햇),12키로,상,998.449074074074,9897.0,2021
202104하순,양파,양파(햇),12키로,상,837.37037037037,8128.0,2021
202105상순,양파,양파(햇),12키로,상,805.935185185185,7760.875,2021
202105중순,양파,양파(햇),12키로,상,669.388888888888,6971.33333333333,2021
202105하순,양파,양파(햇),12키로,상,622.725925925925,8066.55555555555,2021
202106상순,양파,양파(햇),12키로,상,656.231481481481,7587.11111111111,2021
202106중순,양파,양파(햇),12키로,상,708.310185185185,9165.0,2021
202106하순,양파,양파(햇),12키로,상,703.074074074074,8589.33333333333,2021
202107상순,양파,양파(햇),12키로,상,692.402777777777,7915.55555555555,2021
202107중순,양파,양파(햇),12키로,상,726.291666666666,8272.625,2021
202107하순,양파,양파(햇),12키로,상,827.748148148148,8604.8,2021
202108상순,양파,양파(햇),12키로,상,919.952380952381,11055.8571428571,2021
202108중순,양파,양파(햇),12키로,상,870.467592592592,9975.77777777777,2021
202108하순,양파,양파(햇),12키로,상,899.374074074074,10262.3333333333,2021
202109상순,양파,양파(햇),12키로,상,925.699074074074,11995.4444444444,2021
202109중순,양파,양파(햇),12키로,상,914.53611111111,10605.0,2021
202109하순,양파,양파(햇),12키로,상,903.644444444444,9775.16666666666,2021
202110상순,양파,양파(햇),12키로,상,1010.06018518518,9995.75,2021
202110중순,양파,양파(햇),12키로,상,933.449074074074,11033.8888888888,2021
202110하순,양파,양파(햇),12키로,상,933.074074074074,11334.0,2021
202111상순,양파,양파(햇),12키로,상,979.703703703703,10306.0,2021
202111중순,양파,양파(햇),12키로,상,975.958333333333,10898.6666666666,2021
202111하순,양파,양파(햇),12키로,상,952.703703703703,10617.875,2021
202112상순,양파,양파(햇),12키로,상,986.458333333333,10021.7777777777,2021
202112중순,양파,양파(햇),12키로,상,960.249999999999,8562.375,2021
202112하순,양파,양파(햇),12키로,상,978.629629629629,8028.2,2021
201801상순,양파,저장양파,20키로,특,1149.125,2062.977298643602,2018
201801중순,양파,저장양파,20키로,특,1125.01388888888,1876.934796032181,2018
201801하순,양파,저장양파,20키로,특,1180.73333333333,1868.322247080157,2018
201802상순,양파,저장양파,20키로,특,1192.2037037037,1885.146761312005,2018
201802중순,양파,저장양파,20키로,특,1133.85648148148,1979.584362030092,2018
